Title,country_clean
Sideboard,United States of America
Pair of Bracelets,United States of America
Embroidered Sampler,United States of America
"""Penelope Unraveling Her Work at Night""",United States of America
Wine cup,United States of America
Embroidered Sampler,United States of America
Embroidered Chair Back,United States of America
Lamp shade pattern,United States of America
Design for Christ Enthroned Window,United States of America
Design for trapezoidal panel,United States of America
Design for window,United States of America
Design for window,United States of America
Design for window,United States of America
Design for Forbes Memorial Window,United States of America
Design for an Interior,United States of America
Design for a seven lancet window,United States of America
Design for a tapestry of medieval ladies and lords,United States of America
"Design for the Central Altar for Scottish Rite, N.Y.",United States of America
"The Veteran's Room: Seventh Regiment, N.G.S. N. Y. Armory",United States of America
Basin stand,United States of America
Drop-leaf dining table,United States of America
Side chair,United States of America
Sugar Bowl,United States of America
Design for an Altar,United States of America
Design for an Interior,United States of America
"Suggestion for Windows for Christ Presbyterian Church, Madison, WI",United States of America
Design for memorial window,United States of America
Armchair,United States of America
Covered Vase on Plinth,United States of America
Plaque,United States of America
"Design for ""Angels of Praise"" window",United States of America
Design for an underwater scene,United States of America
Design for a stained glass window,United States of America
Design for a stage set,United States of America
Design for a window,United States of America
Design for a stained glass window,United States of America
Design of Japanesque objects,United States of America
Design for a chancel,United States of America
Design for church interior,United States of America
Design for an interior,United States of America
Design for a church interior,United States of America
"Design for proscenium/stage for Hershey Community Theater, Hershey, PA",United States of America
"Suggestion for Decoration of Hershey Community Theater, Hershey, PA",United States of America
Design for a chancel,United States of America
"Suggestion for mosaic panel, Mrs. Edward Van Ingen, Church of the Redeemer, Patterson, New Jersey",United States of America
Photograph of a painting,United States of America
Fall-front Secretary,United States of America
Chest of drawers,United States of America
Photograph of a painting,United States of America
Design for a mausoleum in a landscape,United States of America
Design for a corner of a rug for the Curtis Publishing Co.,United States of America
Design for window,United States of America
Design drawing for a church interior,United States of America
Design for window,United States of America
Design for a single lancet window,United States of America
Design for a glass dome of sun parlor,United States of America
Nighttime tropical scene,United States of America
"Design for fixtures for conservatory. Res of Mrs. Josefina de Mesa. Habana, Cuba",United States of America
Design for a niche with urn,United States of America
Design for three light landscape window,United States of America
Photograph of a painting,United States of America
Drawing of a figure of Christ,United States of America
Design for a rood screen,United States of America
Design for a chandelier,United States of America
Design for hanging wall-mounted lantern,United States of America
"Design for window of Angel Gabriel, ""Annunciation Angel [?]""",United States of America
Design for a window,United States of America
Design for triple light window,United States of America
Design for a window,United States of America
Design for a table,United States of America
Design for a baptismal font,United States of America
Design for a mosaic panel,United States of America
Design for a chandelier,United States of America
Design for a mosaic wall panel,United States of America
Design for church interior,United States of America
Design for coat of arms,United States of America
Wash Basin,China
Design for window,United States of America
Design for an urn,United States of America
Design for a chancel,United States of America
Design for a window,United States of America
Gate-leg Table,United States of America
Design for micro-mosaic ceiling or wall decoration,United States of America
"Design for a window, Madonna and child",United States of America
Design for window,United States of America
Design for a chancel,United States of America
